author_id,created_at,id,lang,retweet_count,text,sinal
37515376,2022-08-08T00:25:12Z,"1,56E+18",pt,0,como não interditaram o onyx ainda lunático da porra #DebateNaBandRS,
"1,46E+18",2022-08-08T00:25:09Z,"1,56E+18",pt,1,RT @bandrs Candidato Onyx Lorenzoni PL acaba de chegar à Band RS #DebateNaBandRS,
"1,53E+18",2022-08-08T00:25:08Z,"1,56E+18",pt,3,O debate começou e já mostramos que estamos com verdade e o compromisso ao lado povo gaúcho \n@EdegarPretto\n #DebateNaBandRS #LulaOlivioPrettoRuas,
105584006,2022-08-08T00:25:06Z,"1,56E+18",pt,3,RT @PompeodeMattos Nosso candidato @VieiraPDT fala das consequências da absurda privatização da CEEE vendida por R 100 mil reais aument…,
"8,38E+17",2022-08-08T00:25:04Z,"1,56E+18",pt,17,RT @EduardoLeite_ “Nós viramos o jogo com um esforço feito ao longo dos últimos anos saímos de uma agenda de crise para uma agenda de in…,
"1,35E+18",2022-08-08T00:25:03Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
3308057263,2022-08-08T00:25:01Z,"1,56E+18",pt,5,RT @luizmuller Acompanhe #AoVivo #DebateNaBandRS Começou bem @EdegarPretto dando aula debate,
"1,37E+18",2022-08-08T00:25:00Z,"1,56E+18",pt,1217,RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,
107854318,2022-08-08T00:25:00Z,"1,56E+18",pt,0,@EdegarPretto é filho de agricultores familiares Veio cabo da enxada e\ndesde cedo aprendeu o valor trabalho campo Edegar sempre percebeu as\ndificuldades dos agricultores para comercializar seus produtos em outros\nmunicípios #LulaOlivioPrettoRuas #DebatenaBandRS,
"1,24E+18",2022-08-08T00:25:00Z,"1,56E+18",pt,0,@onyxlorenzoni Ué você foi embora RS,
"1,46E+18",2022-08-08T00:24:59Z,"1,56E+18",pt,3,RT @bandrs Resposta candidato Roberto Argenta PSC à pergunta inicial #DebateNaBand #DebateNaBandRS ,
304418513,2022-08-08T00:24:56Z,"1,56E+18",pt,0,Vieirinha começou bem dando pau biruleibe nas fuças Onyx #DebateNaBandRS,
612153535,2022-08-08T00:24:55Z,"1,56E+18",pt,2,Quero fazer meu protesto que mesmo com superavit da arrecadação o Gov atual não investe mais que os 12 constitucionais @VieiraPDT \n\n#DebateNaBandRS,
4726887754,2022-08-08T00:24:52Z,"1,56E+18",qht,0,#JobimNaBandRS ,
"1,54E+18",2022-08-08T00:24:52Z,"1,56E+18",pt,9,RT @JulianaBrizola Os trabalhadores da saúde foram indispensáveis combate à pandemia Sim @vieirapdt apesar de Bolsonaro O presidente…,
"7,05E+17",2022-08-08T00:24:52Z,"1,56E+18",pt,0,Coloquei #DebateNaBandRS e tem uma mula falando 🤡,
"1,44E+18",2022-08-08T00:24:46Z,"1,56E+18",pt,4,RT @PTpoa @EdegarPretto acredita que não haverá reação positiva da economia se os setores responsáveis pela geração de emprego e desenvolv…,
"1,34E+18",2022-08-08T00:24:42Z,"1,56E+18",pt,0,Agora prints segundo bloco\nUm candidato pergunta ao outro \n#DebateNaBandRS ,
49427638,2022-08-08T00:24:40Z,"1,56E+18",pt,0,@bandrs Leite fez muito pelo Estado Trabalho deve continuar Fechado com Eduardo Leite para governador e com Busato pra deputado federal #UniãoBrasilRS #DebatenaBandRS #busato,
264936131,2022-08-08T00:24:40Z,"1,56E+18",pt,35,RT @marcelvanhattem Hoje tem debate da Band com os candidatos governador partir das 21h O @partidonovo30 estará presente com @Ricardo…,
76432124,2022-08-08T00:24:38Z,"1,56E+18",pt,1,Resposta de Luis Carlos Heinze Progressistas à pergunta inicial #DebateNaBand #DebateNaBandRS ,
198111573,2022-08-08T00:24:35Z,"1,56E+18",pt,1217,RT @onyxlorenzoni O esquerdista Peninha sujeito que exala ódio e prega violência e crimes em um vídeo  não representa o Rio Grande Su…,
"1,49E+18",2022-08-08T00:24:34Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
111781429,2022-08-08T00:24:33Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,28E+18",2022-08-08T00:24:32Z,"1,56E+18",qme,0,#DebateNaBandRS #Eleicoes2022 ,
"1,34E+18",2022-08-08T00:24:32Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"1,44E+18",2022-08-08T00:24:31Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,48E+18",2022-08-08T00:24:30Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"1,35E+18",2022-08-08T00:24:24Z,"1,56E+18",pt,0,@EduardoLeite_ Gostei da beca,
74701047,2022-08-08T00:24:23Z,"1,56E+18",pt,205,RT @MauricioCostaRS principal reforma feita pelo Governo Bolsonaro foi reforma MORAL\n\nO Presidente colocou coisas lugar e est…,
"1,31E+18",2022-08-08T00:24:21Z,"1,56E+18",pt,0,@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ O candidato @onyxlorenzoni acaba de dizer que o presidente @jairbolsonaro teve o melhor desempenho na pandemia em todo o mundo ocidental #DebateNaBandRS,
"9,32E+17",2022-08-08T00:24:21Z,"1,56E+18",pt,0,@onyxlorenzoni Na audiência ,
"1,26E+18",2022-08-08T00:24:21Z,"1,56E+18",pt,0,o lorenzoni já veio com palavra dos bolsonaro NARRATIVAS\n\n#DebateNaBandRS,
29994116,2022-08-08T00:24:21Z,"1,56E+18",pt,9,Os trabalhadores da saúde foram indispensáveis combate à pandemia Sim @vieirapdt apesar de Bolsonaro O presidente tem sangue nas mãos e quem está com ele também #DebateNaBand,
592318935,2022-08-08T00:24:19Z,"1,56E+18",pt,0,ah claro todo mundo q nao acha Bolsonaro um heroi é de esquerda\nvai te catar onyx\n#DebateNaBandRS,
35747858,2022-08-08T00:24:19Z,"1,56E+18",pt,5,Acompanhe #AoVivo #DebateNaBandRS Começou bem @EdegarPretto dando aula debate,
"1,46E+18",2022-08-08T00:24:18Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
54790300,2022-08-08T00:24:14Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
126091135,2022-08-08T00:24:13Z,"1,56E+18",pt,0,Escolheu sim Onyx Escolheu morte E ainda deixa claro isso ao vivo Fake news e tudo mais Sem escrúpulos \n\n#DebateNaBandRS #LulaOlivioPrettoRuas,
"1,29E+18",2022-08-08T00:24:11Z,"1,56E+18",pt,2,Não convidar @CarlosMessalla e @rejanepstu para os debates de hoje na @bandrs é um absurdo Da mídia burguesa gente não espera nada mas @EdegarPretto não se pronunciar sobre isso só demonstra o nível de despolitização da campanha dele e de Lula,
"9,25E+17",2022-08-08T00:24:11Z,"1,56E+18",pt,0,#partidonovo30 RT @RicardoJobim30 Jobim se apresentou como novidade na eleição Respondeu afirmando Todos estes partidos que já governaram o RS endividaram o Estado e dívida ainda não está paga Eu defendo liberdade econômica defendo que o Estado não trate mais o emp…,
236801589,2022-08-08T00:24:10Z,"1,56E+18",pt,84,RT @LeonelRadde Onyx Caixa 2 mentindo na cara dura\nDizendo que nunca tivemos tanto emprego e estabilidade econômica Só se na casa de…,
"9,25E+17",2022-08-08T00:24:09Z,"1,56E+18",pt,0,#partidonovo30 Já vai começar #JobimNaBand \n\n@RicardoJobim30  nosso pré-candidato ao governo Rio Grande Sul Vou trazer verdades que os gaúchos precisam conhecer \n\n,1
"1,24E+18",2022-08-08T00:24:09Z,"1,56E+18",pt,18,RT @JulianaBrizola Leite vendeu CEEE por R 100 mil e nossa população sente consequências cada vento mais forte Vieira defende o p…,
"1,12E+18",2022-08-08T00:24:09Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"9,25E+17",2022-08-08T00:24:08Z,"1,56E+18",pt,0,#partidonovo30 RT @lfdavilaoficial O RS pode escolher um novo caminho \n\nHoje o @RicardoJobim30\nirá mostrar que é o mais preparado e tem melhores propostas para os gaúchos #JobimNaBandRS,
54790300,2022-08-08T00:24:07Z,"1,56E+18",pt,19,RT @SigaPepeVargas O @EdegarPretto anulará todos os atos de privatização aqui Rio Grande Assim também será com o Banrisul ele vai ser…,
"1,21E+18",2022-08-08T00:24:07Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
"1,51E+18",2022-08-08T00:24:06Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
"9,25E+17",2022-08-08T00:24:06Z,"1,56E+18",pt,0,#partidonovo30 RT @marcelvanhattem Hoje tem debate da Band com os candidatos governador partir das 21h O @partidonovo30 estará presente com @RicardoJobim30 RS @pauloganime  RJ @ViniciusPoit em SP e com @RomeuZema em MG Não perca\n#JobimNaBand\n#GanimeNaBand \n\n…,
56241026,2022-08-08T00:24:05Z,"1,56E+18",pt,0,@EduardoLeite_ Para o Rio Grande continuar caminho estamos contigo  #UniãoBrasilRS,1
3308057263,2022-08-08T00:24:05Z,"1,56E+18",qht,5,RT @SigaPepeVargas #DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer,
"1,18E+18",2022-08-08T00:24:02Z,"1,56E+18",pt,0,ordem de resposta que é decidida por sorteio da 1ª pergunta #DebateNaBandRS já foi importante para ver diferença entre os candidatos todos falando que vão fazer xyz e por último veio o @EduardoLeite_ mostrando que FEZ Tirou o estado da crise e retomou investimentos,1
"1,52E+18",2022-08-08T00:24:02Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"8,49E+17",2022-08-08T00:24:00Z,"1,56E+18",pt,20,RT @JulianaBrizola Leite adora dizer que “virou o jogo RS” Perguntem aos professores e brigadianos que jogo ele virou Pq pro funciona…,
"1,22E+18",2022-08-08T00:23:59Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"1,07E+18",2022-08-08T00:23:58Z,"1,56E+18",pt,0,Melhor desempenho na pandemia Sério isso\n#DebateNaBandRS,
331942235,2022-08-08T00:23:58Z,"1,56E+18",pt,0,Onyx meio fora da curva \n\n#DebateNaBandRS,0
"1,55E+18",2022-08-08T00:23:55Z,"1,56E+18",pt,0,@EdegarPretto Esqueceu de colocar bandeira vermelha com estrela amarela ao meio aí de fundo da imagem Quer esconder que é petista Te deitá,0
2370770490,2022-08-08T00:23:55Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
612153535,2022-08-08T00:23:53Z,"1,56E+18",pt,5,Quero solidarizar com 40 mil famílias que perderam seus entes na pandemia aqui RS Considero que foram medidas criminosas de @jairbolsonaro que considerou que era uma gripezinha e negou evidências científicas @VieiraPDT \n\n#DebateNaBandRS,0
"9,47E+17",2022-08-08T00:23:51Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
17231726,2022-08-08T00:23:48Z,"1,56E+18",pt,0,"O canalha @onyxlorenzoni falando que saúde melhorou com @jairbolsonaro e fala de narrativa""\nCanalha\n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS",0
"1,25E+18",2022-08-08T00:23:47Z,"1,56E+18",pt,1,RT @politica_rs @RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLe…,
127993834,2022-08-08T00:23:45Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,29E+18",2022-08-08T00:23:44Z,"1,56E+18",pt,0,@EduardoLeite_ Parabéns governador Eduardo Leite Estou contigo #UniãoBrasilRS #DebatenaBandRS #BusatoFederal,1
"9,67E+17",2022-08-08T00:23:43Z,"1,56E+18",pt,5,RT @DedeLulista Começou bem @EdegarPretto dando aula debate da Band Rio Grande Sul  #DebateNaBandRS #LulaOlivioPrettoRuas ,
"1,31E+18",2022-08-08T00:23:43Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"1,26E+18",2022-08-08T00:23:39Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,25E+18",2022-08-08T00:23:38Z,"1,56E+18",pt,0,@romulocarvalho_ Onix Lorenzoni dizendo q o governo Bolsonaro enfrentou duas guerras pandemia e guerra da Ucrânia Hahahahahahaha\n#DebateNaBandRS,0
2800008013,2022-08-08T00:23:37Z,"1,56E+18",pt,1,RT @rosalexsc o onix se vangloriando que em janeiro de 2021 o Brasil ainda não tinha vacina como se isso fosse um feito #DebateNaBandRS,
"1,33E+18",2022-08-08T00:23:35Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
"1,22E+18",2022-08-08T00:23:35Z,"1,56E+18",qht,1,#DebateNaBandRS ,
"1,39E+18",2022-08-08T00:23:35Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
49427638,2022-08-08T00:23:34Z,"1,56E+18",pt,0,@bandrs Fechado com Eduardo Leite para governador e com Busato pra deputado federal #UniãoBrasilRS #DebatenaBandRS #busato,1
"1,08E+18",2022-08-08T00:23:33Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
70389315,2022-08-08T00:23:33Z,"1,56E+18",pt,16,"RT @Valdeci13rs Se Deus quiser vou eleger governador e eu vou anular todos os atos de privatização da nossa Corsan"" afirma @EdegarPr…",
"1,07E+18",2022-08-08T00:23:32Z,"1,56E+18",pt,2,RT @_mateusbran Edegar e Viera falando mal das privatizações Milk 🥰🥰🥰 #DebateNaBandRS,
"1,24E+18",2022-08-08T00:23:30Z,"1,56E+18",pt,0,forma como o Onyx fala parece que o Bolsonaro é um Nelson Mandela \n\n#DebateNaBandRS,
"1,51E+18",2022-08-08T00:23:30Z,"1,56E+18",pt,0,Cunha dando de pau murcho na cara Onyx #DebateNaBandRS,0
111781429,2022-08-08T00:23:28Z,"1,56E+18",pt,20,RT @JulianaBrizola Leite adora dizer que “virou o jogo RS” Perguntem aos professores e brigadianos que jogo ele virou Pq pro funciona…,0
3308057263,2022-08-08T00:23:28Z,"1,56E+18",pt,7,RT @luizmuller #DebateNaBandRS O @EdegarPretto mostrando que veio Junto com #LulaEoPTReconstruirOBrasil e o Rio Grande #DebateNaBand #L…,1
68759158,2022-08-08T00:23:26Z,"1,56E+18",pt,8,RT @HenriqueFontana O @EdegarPretto foi o deputado mais votado partido nas três eleições em que participou e líder\nda bancada PT no…,1
"1,04E+18",2022-08-08T00:23:26Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
"1,07E+18",2022-08-08T00:23:24Z,"1,56E+18",pt,6,RT @AndersonBrum01 O candidato pergunta pro Onyx sobre propostas para saúde e ele responde falando sobre Bolsonaro kkkkk que piada #Deb…,0
118507192,2022-08-08T00:23:24Z,"1,56E+18",pt,0,#DebateNaBandRS massacra esse Onyx Vieirinha,1
151687090,2022-08-08T00:23:24Z,"1,56E+18",pt,5,RT @sofiacavedonPT O projeto privatista de @EduardoLeite_ é igual ao de Bolsonaro pior para vida povo Leite vendeu CEEE preço d…,0
3308057263,2022-08-08T00:23:24Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,31E+18",2022-08-08T00:23:24Z,"1,56E+18",pt,1,"@RicardoJobim30 @VieiraPDT @EdegarPretto @LulaOficial @Heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro @EduardoLeite_ Eu quero solidarizar com 40 mil famílias gaúchas que perderam seus entes queridos na pandemia"" cita @VieiraPDT  que critica omissão criminosa governo de Bolsonaro na pandemia #DebateNaBandRS",0
61208942,2022-08-08T00:23:24Z,"1,56E+18",qht,5,#DebateNaBandRS #LulaOlivioPrettoRuas #RSqueOPovoQuer ,
"1,17E+18",2022-08-08T00:23:23Z,"1,56E+18",pt,45,RT @Adriano202029 Candidatos ao Governo dos Estados que turma boa deve apoiar \n\n@_RodrigoNeves_ PDT-RJ\n@elviscezar_ofc PDT-SP\n@marcu…,1
437879351,2022-08-08T00:23:23Z,"1,56E+18",pt,0,Debate na Bahia com Problemas tecnicos sem audio Vou colocar RS\n#DebateNaBandRS,
"1,43E+18",2022-08-08T00:23:22Z,"1,56E+18",pt,133,RT @EdegarPretto Sou o candidato presidente Lula RS Ao lado de Pedro Ruas e Olívio Dutra nós representamos uma frente de espera…,
76432124,2022-08-08T00:23:19Z,"1,56E+18",pt,5,Resposta de Edegar Pretto PT à pergunta inicial #DebateNaBand #DebateNaBandRS ,
54790300,2022-08-08T00:23:18Z,"1,56E+18",pt,3,RT @StelaFarias Depois de deixar servidoras e servidores públicos à míngua por quatro anos sem qualquer reajuste Leite se vangloria de t…,0
592318935,2022-08-08T00:23:17Z,"1,56E+18",pt,0,Veira da Cunha manda muito bem\n#DebateNaBandRS,1
352438783,2022-08-08T00:23:17Z,"1,56E+18",pt,71,RT @EdegarPretto É hora de somar e nós conhecemos sua força  Edegar e @LulaOficial estão juntos Rio Grande e embora realida…,1
"7,25E+17",2022-08-08T00:23:16Z,"1,56E+18",pt,17,RT @bandrs Eduardo Leite PSDB chegando na Band RS #DebateNaBand #DebateNaBandRS ,
17231726,2022-08-08T00:23:15Z,"1,56E+18",pt,8,RT @SigaPepeVargas atual dívida RS com União é injusta e impagável dívida era de R 95 bilhões em 1996 nós pagamos R 37 bilh…,0
"1,07E+18",2022-08-08T00:23:14Z,"1,56E+18",pt,0,@EduardoLeite_ Leite Governador ,1
56294171,2022-08-08T00:23:14Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
265728463,2022-08-08T00:23:13Z,"1,56E+18",pt,17,RT @EduardoLeite_ “Nós viramos o jogo com um esforço feito ao longo dos últimos anos saímos de uma agenda de crise para uma agenda de in…,
499407226,2022-08-08T00:23:13Z,"1,56E+18",pt,16,RT @Henriqueptpel O Onyx diz pra você povo gaúcho que Bolsonaro acertou na economia Ou seja agricultura familiar abandonada um milhão…,0
68294097,2022-08-08T00:23:12Z,"1,56E+18",pt,9,RT @SantosPaulinho @EdegarPretto firme na defesa patrimônio público patrimônio das gaúchas e dos gaúchos O Banrisul e Corsan não…,0
89429228,2022-08-08T00:23:11Z,"1,56E+18",pt,0,@EduardoLeite_ Não vou concorrer à reeleição,
130585038,2022-08-08T00:23:10Z,"1,56E+18",pt,0,#DebateNaBandRS Onix fazendo cara de anjo🤭,0
17231726,2022-08-08T00:23:09Z,"1,56E+18",pt,1,RT @Henriqueptpel O @onyxlorenzoni fala de saúde sem falar desmonte SUS DURANTE PANDEMIA E mente sobre ter melhorado com @jairbol…,0
234265845,2022-08-08T00:23:08Z,"1,56E+18",es,74,RT @onyxlorenzoni Ao vivo Debate na Band \n,
"1,54E+18",2022-08-08T00:23:07Z,"1,56E+18",pt,18,RT @JulianaBrizola Leite vendeu CEEE por R 100 mil e nossa população sente consequências cada vento mais forte Vieira defende o p…,0
"1,44E+18",2022-08-08T00:23:06Z,"1,56E+18",pt,20,RT @JulianaBrizola Leite adora dizer que “virou o jogo RS” Perguntem aos professores e brigadianos que jogo ele virou Pq pro funciona…,0
17231726,2022-08-08T00:23:06Z,"1,56E+18",pt,80,RT @EdegarPretto Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma fr…,
"1,44E+18",2022-08-08T00:23:05Z,"1,56E+18",pt,18,RT @JulianaBrizola Leite vendeu CEEE por R 100 mil e nossa população sente consequências cada vento mais forte Vieira defende o p…,0
45842171,2022-08-08T00:23:03Z,"1,56E+18",pt,1,Quem é que tá contando mentiras e fake news Onix e Heinze\n#DebateNaBandRS\n#LulaOlivioEdegarRuas,0
"1,33E+18",2022-08-08T00:23:03Z,"1,56E+18",pt,1,o onix se vangloriando que em janeiro de 2021 o Brasil ainda não tinha vacina como se isso fosse um feito #DebateNaBandRS,0
46143768,2022-08-08T00:23:01Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"1,25E+18",2022-08-08T00:23:00Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
1129585003,2022-08-08T00:23:00Z,"1,56E+18",pt,1,@bandrs Não tem milagre Para ter mais saúde precisamos ter mais orçamento governo @TarsoGenro foi primeira vez que o estado aplicou 12 orçamento em saúde #DebatenaBandRS #LulaOlivioPrettoRuas,1
49427638,2022-08-08T00:23:00Z,"1,56E+18",pt,0,@EduardoLeite_ Fechado com Eduardo Leite para governador e com Busato pra deputado federal #UniãoBrasilRS #DebatenaBandRS #busato,1
116829646,2022-08-08T00:22:59Z,"1,56E+18",pt,80,Sou o candidato presidente @LulaOficial RS \nAo lado de @PedroRuasPsol e @olivio_dutra nós representamos uma frente de esperança\n#LulaOlivioPrettoRuas #DebatenaBandRS ,
352438783,2022-08-08T00:22:58Z,"1,56E+18",pt,3,RT @StelaFarias Vc conhece Edegar Pretto Então aproveite o debate na Band @EdegarPretto tem 51 anos e nasceu em Miraguaí na Região Cele…,
194428896,2022-08-08T00:22:54Z,"1,56E+18",pt,7,RT @SigaPepeVargas Aqui RS @EdegarPretto é o representante de @LulaOficial Combate Fome desemprego e falta de serviços públicos\n\n#…,
"1,25E+18",2022-08-08T00:22:52Z,"1,56E+18",pt,0,Já que o assunto é saúde e o Onix ama falar Bolsonaro é bom lembrar que Bolsonaro recusou 11 vezes ofertas para compras de vacina #DebateNaBandRS,0
"1,53E+18",2022-08-08T00:22:52Z,"1,56E+18",pt,1,O @onyxlorenzoni fala de saúde sem falar desmonte SUS DURANTE PANDEMIA E mente sobre ter melhorado com @jairbolsonaro Fala de vacina com o presidente não comprando vacina  Morreram SEISCENTOS MIL PESSOAS\n\n#LulaOlivioEdegarRuas\n#LulaOlivioPrettoRuas\n#DebateNaBandRS,0
"1,37E+18",2022-08-08T00:22:50Z,"1,56E+18",pt,1,Eis grande contribuição o grande trabalho da vida petista Edgar Pretto 🤡 #DebateNaBandRS ,0
451428362,2022-08-08T00:22:50Z,"1,56E+18",pt,244,RT @bandrs Band mantém tradição e realiza o primeiro debate entre os candidatos ao governo RS\n HOJE às 21h\n\nTransmissão simult…,
"1,22E+18",2022-08-08T00:22:49Z,"1,56E+18",pt,0,Foi só uma gripisinha Ponto final #DebateNaBandRS,0
"1,07E+18",2022-08-08T00:22:48Z,"1,56E+18",pt,0,21h06 Porto Alegre\n\n#Fantástico 201\n#DomingoEspetacular 65\n#ProgramaSilvioSantos 63\n#Encrenca 24\n#DebateNaBandRS 18,
85902605,2022-08-08T00:22:47Z,"1,56E+18",pt,8,RT @matheuspggomes Ser contra privatizações da Corsan e Banrisul é um compromisso estratégico com o povo gaúcho Nosso candidato g…,0
96461628,2022-08-08T00:22:47Z,"1,56E+18",pt,4,@EdegarPretto acredita que não haverá reação positiva da economia se os setores responsáveis pela geração de emprego e desenvolvimento não tiverem apoio Estado como por exemplo o Banrisul como instrumento de fomento à economia #DebatenaBandRS #LulaOlivioPrettoRuas,
"1,56E+18",2022-08-08T00:22:45Z,"1,56E+18",pt,3,@EduardoLeite_ Eduardo Leite é o mais preparado para o RS #UniãoBrasilRS #DebatenaBandRS\n#BUSATO,1
"1,54E+18",2022-08-08T00:22:45Z,"1,56E+18",pt,13,"RT @VieiraPDT #DebateNaBandRS \n\n""Nós precisamos de medidas estruturantes começando por uma gestão eficiente combatendo sonegação fiscal…",
"7,10E+17",2022-08-08T00:22:44Z,"1,56E+18",pt,9,RT @EngZini Mel dels @onyxlorenzoni é candidato Governador RS ou marqueteiro Governo @jairbolsonaro \n\n#DebateNaBandRS,0
"1,48E+18",2022-08-08T00:22:42Z,"1,56E+18",pt,0,meu deus o onyx respondendo nada com nada #DebateNaBandRS,0
"1,36E+18",2022-08-08T00:22:42Z,"1,56E+18",pt,0,Alguém avisa o Lorenzoni que esse papinho dele debate não vai colar #DebateNaBandRS,0
3308057263,2022-08-08T00:22:41Z,"1,56E+18",pt,5,RT @sigamariaeunice Olha aí o @PedroRuasPsol nosso Vice dando aquela força pro @EdegarPretto que tá preparado pro #DebateNaBandRS #Debate…,
"1,46E+18",2022-08-08T00:22:38Z,"1,56E+18",pt,1,RT @ocaradotuiter Onyx nem treme mais mentindo\n#DebateNaBandRS,0
2525099906,2022-08-08T00:22:35Z,"1,56E+18",pt,74,RT @onyxlorenzoni Rapaziada daqui pouco Segue o link pro debate que começa às 21h \n\n,
3308057263,2022-08-08T00:22:34Z,"1,56E+18",pt,3,RT @HenriqueFontana O @EdegarPretto tem 51 anos e nasceu em Miraguaí na Região Celeiro é pai de 3 filhos formado em Gestão Pública e t…,
"1,46E+18",2022-08-08T00:22:33Z,"1,56E+18",pt,1,RT @OGustavoNR O Onyx mente que nem sente\n\nContando Vantagem até sobre vacinas que o governo dele ignorou\n\n#DebateNaBandRS,0
612153535,2022-08-08T00:22:32Z,"1,56E+18",pt,9,Mel dels @onyxlorenzoni é candidato Governador RS ou marqueteiro Governo @jairbolsonaro \n\n#DebateNaBandRS,0
85902605,2022-08-08T00:22:32Z,"1,56E+18",pt,133,RT @EdegarPretto Sou o candidato presidente Lula RS Ao lado de Pedro Ruas e Olívio Dutra nós representamos uma frente de espera…,
85902605,2022-08-08T00:22:31Z,"1,56E+18",pt,2,RT @Ivarpavan Hoje à noite primeiro debate com os candidatos ao governo Estado na TV Band\nVamos assistir\n#DebateNaBandRS  #LulaOliv…,
"1,25E+18",2022-08-08T00:22:30Z,"1,56E+18",pt,3,RT @EngZini Eficiência na arrecadação combater sonegação de impostos @VieiraPDT \n\n#DebateNaBandRS \n\nSobre fonte de recursos para inv…,1
"1,05E+18",2022-08-08T00:22:29Z,"1,56E+18",pt,7,RT @RicardoJobim30 Jobim se apresentou como novidade na eleição Respondeu afirmando Todos estes partidos que já governaram o RS endivid…,1
"1,19E+18",2022-08-08T00:22:29Z,"1,56E+18",es,0,@ogabrielgodoy_ @EduardoLeite_ @JoseIvoSartori @mdbrs15 responde zap,
